# Group central  sfr_inst     Mstar        MHI         MH2
    290       1     0.0000    1.7235e+11   1.0470e+09   9.9301e+07
    291       0     0.0000    1.7595e+11   2.0087e+09   2.5111e+07
    292       0     0.0000    1.6963e+11   8.4406e+08   9.0579e+07
    293       1     0.0000    1.7379e+11   5.4301e+09   1.0962e+09
    294       1     0.0000    1.7002e+11   2.8447e+09   3.2489e+08
    295       1     0.2128    1.7223e+11   6.4803e+08   6.5562e+08
    296       1     0.0000    1.6481e+11   2.1959e+09   8.1632e+07
    297       1     0.1081    1.7098e+11   2.0397e+09   8.2947e+08
    298       1     5.7063    1.4965e+11   4.5275e+09   2.0269e+10
    299       1    10.2246    1.5617e+11   3.7297e+09   1.4590e+10
    300       1     0.0000    1.7445e+11   4.1796e+09   3.6664e+08
    301       1     0.0000    1.7155e+11   9.0545e+08   4.7686e+07
    302       1     5.5042    1.5678e+11   5.1357e+09   1.5654e+10
    303       1     0.0000    1.6915e+11   8.8494e+09   3.2074e+08
    304       1     7.4156    1.4778e+11   9.5715e+09   2.0259e+10
    305       1     0.2664    1.6864e+11   7.0091e+09   1.3082e+09
    306       1     0.0000    1.7082e+11   0.0000e+00   0.0000e+00
    307       0     0.0000    1.7146e+11   3.5833e+09   1.3499e+08
    308       1     0.0000    1.6812e+11   2.8110e+09   2.3468e+08
    309       1     0.0000    1.6889e+11   3.8875e+09   5.1831e+08
    310       1     0.9383    1.6538e+11   2.0538e+09   5.1936e+09
    311       1     0.0000    1.6597e+11   5.1387e+09   5.4797e+08
    312       1     0.0000    1.6535e+11   2.4246e+09   8.9109e+07
    313       1     0.0000    1.6493e+11   2.1400e+09   2.7847e+08
    314       1     0.4254    1.6026e+11   2.5277e+09   3.0439e+09
    315       1     0.0000    1.6581e+11   5.5157e+09   2.1748e+08
    316       1     0.0000    1.6681e+11   1.6409e+09   1.5092e+08
    317       1     0.2443    1.6611e+11   1.1218e+09   1.7559e+09
    318       1     7.4801    1.5569e+11   9.3884e+09   1.0465e+10
    319       1     0.0000    1.6405e+11   2.7874e+09   2.5050e+08
    320       0    11.2186    1.3672e+11   1.0491e+10   2.6647e+10
    321       1     0.0000    1.6724e+11   6.7148e+09   7.1667e+08
    322       0     0.0000    1.6381e+11   0.0000e+00   0.0000e+00
    323       1     9.3062    1.2748e+11   1.1380e+10   3.3909e+10
    324       0     0.0000    1.6242e+11   1.8101e+09   8.5284e+07
    325       1     0.0000    1.6064e+11   1.5635e+09   2.2797e+07
    326       1     0.0000    1.6307e+11   1.4025e+09   5.0859e+07
    327       0     0.0000    1.6564e+11   4.6864e+08   1.3904e+08
    328       1     0.0000    1.6294e+11   2.2876e+09   1.0843e+08
    329       1     0.0000    1.6187e+11   8.1826e+08   1.5966e+08
    330       1     0.2391    1.6250e+11   3.9555e+09   2.0634e+09
    331       1     2.0564    1.5592e+11   2.3334e+09   5.7627e+09
    332       1     0.0000    1.5882e+11   1.8498e+09   9.7660e+07
    333       1     0.0000    1.6352e+11   1.2434e+08   3.7814e+06
    334       1     0.0000    1.6302e+11   1.2773e+09   1.6629e+08
    335       1     0.0000    1.5735e+11   3.8256e+09   4.1981e+08
    336       1     0.0000    1.5903e+11   8.4893e+09   4.4178e+08
    337       1     0.0000    1.6312e+11   2.4251e+09   4.4583e+07
    338       1     6.3541    1.3909e+11   6.2420e+09   1.9153e+10
    339       1     0.0955    1.6007e+11   1.2403e+09   1.7538e+09
    340       1     4.2380    1.5232e+11   2.9998e+09   9.6504e+09
    341       0     0.0000    1.6236e+11   0.0000e+00   0.0000e+00
    342       1     0.2544    1.5016e+11   2.4370e+09   2.5418e+09
    343       1     1.4693    1.5395e+11   1.8195e+09   7.7460e+09
    344       1     0.0000    1.6018e+11   1.2978e+08   0.0000e+00
    345       1     0.0000    1.5761e+11   6.6607e+09   1.1418e+08
    346       1     0.0000    1.5746e+11   5.4719e+09   4.9904e+08
    347       1     1.1158    1.5276e+11   1.0269e+10   6.8830e+09
    348       0     0.0000    1.5069e+11   4.8387e+09   4.1279e+08
    349       1     0.0000    1.5198e+11   6.1428e+09   7.4406e+08
    350       1    17.8260    9.7421e+10   2.6277e+10   4.7534e+10
    351       1     0.0000    1.5648e+11   1.2027e+09   3.6047e+08
    352       1     0.0000    1.5852e+11   1.0344e+09   1.8340e+08
    353       1     8.2596    1.2609e+11   1.0013e+10   2.4692e+10
    354       1     0.0000    1.5619e+11   7.6350e+09   7.0028e+08
    355       1     0.0000    1.5550e+11   1.6060e+09   1.2998e+06
    356       0     0.0000    1.5967e+11   0.0000e+00   0.0000e+00
    357       1     0.0077    1.5595e+11   1.2629e+09   1.2901e+09
    358       0     0.0000    1.5684e+11   1.6365e+09   3.8706e+07
    359       1     0.0000    1.5612e+11   0.0000e+00   0.0000e+00
    360       1     0.0000    1.5865e+11   8.4882e+09   6.2933e+08
    361       1     0.0000    1.5649e+11   4.9686e+08   2.5607e+07
    362       0     0.0000    1.5679e+11   2.7811e+09   7.2745e+07
    363       0     0.0000    1.5837e+11   9.9530e+07   0.0000e+00
    364       1     6.5723    1.5427e+11   1.6614e+09   3.6622e+09
