#M_vir  M_star  M_HI   M_H2   SFR
1.84e+11 4.12e+08 9.38e+08 2.07e+08 5.52e-02
1.37e+11 9.64e+08 3.06e+08 0.00e+00 1.00e+00
1.49e+11 8.90e+08 8.64e+08 0.00e+00 1.00e+00
1.43e+11 1.05e+09 8.08e+07 0.00e+00 1.00e+00
2.01e+11 1.08e+09 1.60e+08 0.00e+00 1.00e+00
1.59e+11 4.85e+08 4.35e+08 4.19e+08 1.04e-01
1.02e+11 6.25e+08 1.49e+09 1.07e+08 1.36e-02
1.86e+11 4.31e+08 1.27e+09 4.23e+07 3.73e-04
1.04e+11 4.82e+08 1.18e+09 2.60e+08 9.43e-02
1.36e+11 7.55e+08 1.30e+09 1.52e+08 2.63e-02
1.20e+11 5.22e+08 1.01e+09 1.92e+08 2.01e-02
1.15e+11 1.00e+09 1.65e+08 0.00e+00 1.00e+00
1.60e+11 1.20e+09 1.15e+08 0.00e+00 0.00e+00
1.48e+11 6.89e+08 4.96e+08 2.93e+08 9.16e-02
1.02e+11 8.88e+08 2.47e+08 1.56e+08 1.40e-02
1.02e+11 5.37e+08 3.27e+08 3.19e+08 8.64e-02
1.06e+11 4.33e+08 4.33e+08 2.71e+08 9.68e-02
1.02e+11 5.99e+08 4.78e+08 2.46e+08 6.84e-02
1.61e+11 6.54e+08 3.33e+08 2.24e+08 6.76e-02
1.10e+11 4.66e+08 4.84e+08 3.94e+08 1.07e-01
1.88e+11 6.07e+08 3.31e+08 2.56e+08 5.76e-02
1.03e+11 4.20e+08 1.61e+09 2.98e+08 5.76e-02
1.18e+11 4.77e+08 1.03e+09 3.36e+08 9.70e-02
1.35e+11 4.38e+08 3.58e+08 3.30e+08 1.35e-01
1.44e+11 1.01e+09 3.24e+08 0.00e+00 1.00e+00
1.11e+11 5.71e+08 9.93e+08 1.74e+08 2.46e-02
1.10e+11 4.70e+08 1.75e+09 1.16e+08 2.14e-02
1.16e+11 4.47e+08 6.39e+08 2.29e+08 5.18e-02
1.01e+11 8.30e+08 4.23e+08 1.57e+08 6.36e-03
8.35e+10 3.90e+08 9.76e+08 3.19e+08 1.16e-01
1.38e+11 7.69e+08 1.65e+08 2.40e+08 6.06e-02
2.71e+11 5.33e+08 6.28e+09 1.28e+09 1.10e-02
1.79e+11 1.12e+09 5.00e+08 0.00e+00 1.00e+00
1.26e+11 1.18e+09 0.00e+00 0.00e+00 0.00e+00
1.05e+11 5.53e+08 7.11e+08 2.93e+08 6.36e-02
1.72e+11 4.04e+08 1.35e+09 5.59e+08 1.92e-01
1.53e+11 1.17e+09 0.00e+00 0.00e+00 0.00e+00
1.15e+11 9.47e+08 3.06e+08 0.00e+00 1.00e+00
1.33e+11 4.98e+08 5.20e+08 1.11e+08 2.34e-02
1.10e+11 8.68e+08 2.52e+08 2.13e+07 3.49e-03
1.64e+11 9.83e+08 1.95e+08 0.00e+00 1.00e+00
9.11e+10 5.33e+08 9.43e+08 2.71e+08 2.43e-02
1.59e+11 4.19e+08 3.24e+08 3.71e+08 1.72e-01
1.71e+11 8.23e+08 4.80e+08 0.00e+00 1.00e+00
1.05e+11 5.56e+08 5.36e+08 1.63e+08 4.83e-02
1.30e+11 1.12e+09 0.00e+00 0.00e+00 1.00e+00
1.17e+11 4.53e+08 5.68e+08 1.78e+08 7.48e-02
1.27e+11 4.02e+08 4.92e+08 2.85e+08 4.83e-02
2.92e+11 7.32e+08 2.69e+09 3.00e+08 1.00e+00
1.03e+11 4.57e+08 9.61e+08 1.27e+08 2.96e-02
2.05e+11 4.64e+08 1.35e+09 3.36e+08 1.51e-01
1.36e+11 5.73e+08 1.57e+09 0.00e+00 1.00e+00
1.50e+11 7.42e+08 1.21e+09 0.00e+00 1.00e+00
9.02e+10 4.91e+08 5.04e+08 2.94e+08 6.00e-02
1.17e+11 6.49e+08 9.91e+08 1.31e+08 2.38e-02
1.48e+11 1.16e+09 0.00e+00 0.00e+00 0.00e+00
1.30e+11 7.99e+08 2.18e+08 1.48e+08 2.13e-02
1.93e+11 7.02e+08 1.12e+09 2.24e+08 7.68e-02
1.09e+11 1.15e+09 0.00e+00 0.00e+00 0.00e+00
1.37e+11 7.14e+08 7.36e+08 8.37e+07 1.80e-02
1.65e+11 8.82e+08 5.16e+08 0.00e+00 1.00e+00
2.22e+11 3.86e+08 7.78e+08 3.01e+08 7.74e-02
1.09e+11 6.63e+08 7.09e+08 1.49e+08 2.73e-02
1.32e+11 8.46e+08 1.38e+09 0.00e+00 1.00e+00
7.54e+10 8.16e+08 3.80e+07 2.85e+08 1.07e-01
3.05e+11 3.91e+08 1.60e+09 5.47e+08 1.23e-01
1.88e+11 8.61e+08 1.19e+08 2.14e+08 6.11e-02
1.62e+11 7.64e+08 6.86e+08 0.00e+00 1.00e+00
1.11e+11 4.63e+08 1.67e+09 1.39e+08 3.26e-02
1.10e+11 4.02e+08 6.03e+08 3.45e+08 1.17e-01
1.25e+11 5.03e+08 7.80e+08 2.31e+08 8.95e-02
2.16e+11 4.76e+08 7.36e+08 9.57e+07 1.00e-02
1.39e+11 1.03e+09 1.15e+08 0.00e+00 1.00e+00
1.16e+11 8.38e+08 3.05e+08 0.00e+00 1.00e+00
1.06e+11 4.03e+08 6.94e+08 3.46e+08 1.50e-01
1.34e+11 7.63e+08 1.30e+09 0.00e+00 1.00e+00
1.03e+11 4.41e+08 8.45e+08 2.48e+08 6.86e-02
1.36e+11 1.12e+09 0.00e+00 0.00e+00 0.00e+00
7.69e+10 4.87e+08 6.35e+08 3.72e+08 1.48e-01
1.69e+11 8.67e+08 5.96e+08 0.00e+00 1.00e+00
1.39e+11 6.17e+08 1.92e+08 2.47e+08 4.05e-02
1.21e+11 1.12e+09 0.00e+00 0.00e+00 0.00e+00
1.26e+11 4.31e+08 8.47e+08 0.00e+00 1.00e+00
1.07e+11 4.29e+08 1.08e+09 1.76e+08 2.04e-02
8.25e+10 3.84e+08 1.06e+09 3.47e+08 1.43e-01
1.90e+11 4.74e+08 8.48e+08 2.73e+08 1.04e-01
9.92e+10 4.29e+08 5.09e+08 2.91e+08 6.25e-02
3.14e+11 7.69e+08 8.46e+08 2.19e+08 2.87e-03
1.17e+11 5.46e+08 1.85e+08 3.21e+08 7.76e-02
1.33e+11 1.10e+09 0.00e+00 0.00e+00 0.00e+00
1.55e+11 1.10e+09 0.00e+00 0.00e+00 0.00e+00
1.35e+11 8.75e+08 8.16e+08 1.26e+08 1.00e+00
1.34e+11 4.59e+08 8.16e+08 2.32e+07 1.00e+00
1.10e+11 8.56e+08 2.66e+08 0.00e+00 1.00e+00
7.10e+10 1.10e+09 0.00e+00 0.00e+00 0.00e+00
1.06e+11 3.94e+08 1.44e+09 2.79e+08 1.13e-01
1.44e+11 6.22e+08 2.58e+08 3.12e+08 8.93e-02
2.34e+11 1.09e+09 0.00e+00 0.00e+00 0.00e+00
2.65e+11 6.44e+08 1.33e+09 1.87e+08 4.46e-02
1.17e+11 4.37e+08 1.23e+09 4.63e+07 2.99e-03
1.97e+11 1.01e+09 0.00e+00 0.00e+00 1.00e+00
1.30e+11 5.20e+08 1.07e+09 1.27e+08 2.40e-02
1.23e+11 1.02e+09 5.13e+06 0.00e+00 1.00e+00
1.95e+11 9.91e+08 1.79e+08 0.00e+00 1.00e+00
1.14e+11 4.89e+08 7.04e+08 3.13e+08 5.65e-02
1.62e+11 3.93e+08 5.78e+08 2.68e+08 5.61e-02
8.88e+10 3.74e+08 5.38e+08 2.74e+08 7.62e-02
1.40e+11 3.66e+08 4.99e+08 2.73e+08 7.65e-02
6.42e+10 1.07e+09 0.00e+00 0.00e+00 0.00e+00
1.07e+11 1.07e+09 0.00e+00 0.00e+00 0.00e+00
1.46e+11 4.29e+08 6.21e+08 3.41e+08 1.66e-01
1.65e+11 5.25e+08 2.66e+08 2.47e+08 6.32e-02
1.81e+11 1.07e+09 0.00e+00 0.00e+00 0.00e+00
9.15e+10 8.54e+08 1.84e+08 2.27e+07 1.00e+00
1.53e+11 1.02e+09 0.00e+00 0.00e+00 1.00e+00
1.06e+11 5.55e+08 7.57e+08 1.96e+08 4.57e-02
1.12e+11 8.32e+08 2.08e+08 2.26e+07 1.00e+00
1.17e+11 1.06e+09 0.00e+00 0.00e+00 0.00e+00
1.31e+11 1.03e+09 0.00e+00 0.00e+00 1.00e+00
9.91e+10 4.68e+08 4.81e+08 1.95e+08 4.02e-02
1.55e+11 1.06e+09 0.00e+00 0.00e+00 0.00e+00
8.86e+10 5.88e+08 2.48e+08 3.11e+08 8.61e-02
1.47e+11 1.05e+09 0.00e+00 0.00e+00 0.00e+00
1.12e+11 5.27e+08 8.61e+08 2.59e+08 5.85e-02
8.25e+10 1.05e+09 0.00e+00 0.00e+00 0.00e+00
1.24e+11 1.05e+09 0.00e+00 0.00e+00 0.00e+00
9.28e+10 4.49e+08 1.15e+09 2.07e+08 3.07e-02
9.60e+10 6.00e+08 2.52e+08 2.57e+08 1.05e-01
1.07e+11 1.04e+09 0.00e+00 0.00e+00 0.00e+00
9.80e+10 5.56e+08 6.70e+08 1.69e+08 2.54e-02
1.14e+11 4.61e+08 2.80e+08 2.25e+08 8.13e-02
1.68e+11 7.41e+08 3.87e+08 0.00e+00 1.00e+00
1.51e+11 3.82e+08 6.22e+08 2.65e+08 4.91e-02
9.90e+10 4.89e+08 3.42e+08 1.69e+08 5.48e-02
1.02e+11 1.04e+09 0.00e+00 0.00e+00 0.00e+00
6.77e+10 4.57e+08 6.92e+08 1.68e+08 2.24e-02
1.61e+11 8.35e+08 4.49e+08 0.00e+00 1.00e+00
1.19e+11 5.77e+08 1.18e+09 5.77e+07 6.23e-03
1.45e+11 9.91e+08 0.00e+00 0.00e+00 1.00e+00
1.07e+11 1.03e+09 0.00e+00 0.00e+00 0.00e+00
9.66e+10 4.85e+08 4.26e+08 2.74e+08 9.00e-02
1.19e+11 7.25e+08 5.98e+08 0.00e+00 1.00e+00
1.21e+11 8.29e+08 2.53e+08 0.00e+00 1.00e+00
1.15e+11 6.20e+08 7.38e+08 0.00e+00 1.00e+00
1.07e+11 1.03e+09 0.00e+00 0.00e+00 0.00e+00
1.97e+11 5.89e+08 7.56e+08 2.98e+08 1.57e-01
1.08e+11 1.03e+09 0.00e+00 0.00e+00 0.00e+00
2.40e+11 3.77e+08 8.27e+08 4.50e+08 5.40e-02
1.07e+11 9.50e+08 1.51e+08 0.00e+00 1.00e+00
1.98e+11 1.03e+09 0.00e+00 0.00e+00 0.00e+00
1.06e+11 4.67e+08 1.51e+09 1.26e+08 1.34e-02
1.23e+11 1.01e+09 0.00e+00 0.00e+00 1.00e+00
1.13e+11 5.75e+08 2.36e+08 2.24e+08 4.66e-02
1.44e+11 1.03e+09 0.00e+00 0.00e+00 0.00e+00
1.56e+11 7.83e+08 4.10e+08 0.00e+00 1.00e+00
2.56e+11 4.04e+08 3.57e+08 2.56e+08 4.47e-02
8.80e+10 5.99e+08 2.23e+08 2.38e+08 7.03e-02
1.10e+11 5.16e+08 7.19e+08 9.70e+07 1.53e-02
9.96e+10 5.63e+08 1.45e+09 0.00e+00 1.00e+00
1.25e+11 6.13e+08 7.47e+08 0.00e+00 1.00e+00
1.24e+11 4.36e+08 7.78e+08 2.27e+08 5.89e-02
2.44e+11 8.76e+08 9.07e+08 1.94e+08 1.00e+00
1.23e+11 6.09e+08 3.69e+09 0.00e+00 1.00e+00
1.15e+11 1.01e+09 0.00e+00 0.00e+00 0.00e+00
8.82e+10 4.04e+08 2.94e+08 3.02e+08 7.56e-02
1.46e+11 4.94e+08 5.52e+08 2.43e+08 6.67e-02
9.64e+10 5.34e+08 2.55e+08 2.23e+08 5.68e-02
1.91e+11 4.35e+08 9.99e+08 3.22e+08 3.90e-02
1.17e+11 4.11e+08 8.89e+08 1.38e+08 4.17e-02
1.53e+11 6.06e+08 4.89e+08 1.27e+08 2.06e-02
1.47e+11 6.30e+08 1.90e+09 2.12e+07 1.00e+00
2.99e+11 9.98e+08 0.00e+00 0.00e+00 0.00e+00
1.34e+11 9.96e+08 0.00e+00 0.00e+00 0.00e+00
1.28e+11 7.72e+08 2.16e+08 0.00e+00 1.00e+00
1.19e+11 9.95e+08 7.75e+07 0.00e+00 0.00e+00
1.33e+11 5.12e+08 4.20e+08 2.23e+08 2.66e-02
7.41e+10 4.32e+08 8.04e+08 1.20e+08 1.67e-02
1.50e+11 9.93e+08 0.00e+00 0.00e+00 0.00e+00
1.25e+11 4.40e+08 6.79e+08 1.59e+08 3.06e-02
1.27e+11 4.93e+08 6.17e+08 2.54e+08 6.01e-02
1.55e+11 7.98e+08 1.00e+08 0.00e+00 1.00e+00
1.25e+11 3.96e+08 5.09e+08 1.58e+08 3.19e-02
1.02e+11 4.21e+08 8.37e+08 8.89e+07 7.19e-03
1.29e+11 9.22e+08 0.00e+00 0.00e+00 1.00e+00
1.07e+11 5.95e+08 5.88e+08 1.90e+08 4.54e-02
1.07e+11 7.40e+08 3.20e+08 1.56e+08 1.37e-02
1.41e+11 9.86e+08 0.00e+00 0.00e+00 0.00e+00
8.60e+10 3.81e+08 6.16e+08 2.24e+08 4.62e-02
1.15e+11 3.75e+08 3.69e+08 3.19e+08 8.60e-02
1.51e+11 8.79e+08 3.59e+07 0.00e+00 1.00e+00
9.46e+10 5.48e+08 3.97e+08 9.70e+07 1.40e-02
1.03e+11 4.14e+08 3.30e+08 2.08e+08 4.46e-02
1.71e+11 9.75e+08 0.00e+00 0.00e+00 0.00e+00
1.01e+11 4.65e+08 2.15e+08 2.24e+08 9.89e-02
1.51e+11 5.80e+08 1.51e+08 2.75e+08 1.35e-01
1.95e+11 9.73e+08 0.00e+00 0.00e+00 0.00e+00
1.10e+11 4.91e+08 4.05e+08 1.64e+08 3.07e-02
1.17e+11 5.35e+08 8.38e+08 1.71e+08 6.39e-02
1.42e+11 7.40e+08 6.42e+08 0.00e+00 1.00e+00
9.23e+10 5.75e+08 2.75e+08 1.60e+08 3.02e-02
1.18e+11 4.12e+08 8.67e+08 7.90e+06 1.70e-03
6.77e+10 4.61e+08 1.37e+08 3.43e+08 1.58e-01
6.79e+10 9.68e+08 0.00e+00 0.00e+00 0.00e+00
8.93e+10 5.80e+08 3.04e+08 2.07e+08 6.41e-02
1.09e+11 4.42e+08 3.34e+08 1.70e+08 4.83e-02
1.20e+11 9.67e+08 0.00e+00 0.00e+00 0.00e+00
1.15e+11 4.29e+08 3.03e+08 1.96e+08 1.01e-01
1.29e+11 4.16e+08 3.03e+08 1.62e+08 3.49e-02
2.08e+11 7.52e+08 1.77e+08 0.00e+00 1.00e+00
1.29e+11 8.60e+08 1.44e+08 0.00e+00 1.00e+00
1.15e+11 6.86e+08 5.26e+08 1.83e+07 1.00e+00
1.52e+11 4.21e+08 3.24e+08 2.39e+08 8.84e-02
1.30e+11 6.21e+08 9.72e+08 6.34e+07 7.57e-03
1.27e+11 5.39e+08 4.07e+08 0.00e+00 1.00e+00
1.67e+11 8.01e+08 1.80e+08 0.00e+00 1.00e+00
2.63e+11 4.63e+08 3.47e+08 1.32e+08 3.40e-02
8.12e+10 4.46e+08 3.76e+08 1.52e+08 1.92e-02
9.95e+10 4.67e+08 4.44e+08 2.14e+08 4.08e-02
2.12e+11 9.53e+08 0.00e+00 0.00e+00 0.00e+00
1.24e+11 8.50e+08 2.17e+08 0.00e+00 1.00e+00
1.52e+11 9.12e+08 0.00e+00 0.00e+00 1.00e+00
1.47e+11 6.50e+08 9.06e+08 0.00e+00 1.00e+00
6.69e+10 6.11e+08 1.40e+08 1.81e+08 4.16e-02
1.65e+11 5.91e+08 3.33e+08 1.20e+08 2.21e-02
3.70e+11 4.02e+08 2.50e+09 2.97e+08 1.17e-02
1.42e+11 9.46e+08 0.00e+00 0.00e+00 0.00e+00
1.38e+11 8.84e+08 0.00e+00 0.00e+00 1.00e+00
1.53e+11 4.72e+08 2.23e+09 3.42e+08 7.05e-02
1.86e+11 8.83e+08 7.31e+08 7.89e+07 1.00e+00
1.88e+11 6.13e+08 8.16e+08 1.88e+08 3.02e-02
2.10e+11 4.79e+08 6.03e+08 0.00e+00 1.00e+00
8.07e+10 9.43e+08 0.00e+00 0.00e+00 0.00e+00
1.49e+11 9.42e+08 0.00e+00 0.00e+00 0.00e+00
1.15e+11 9.41e+08 0.00e+00 0.00e+00 0.00e+00
1.30e+11 9.39e+08 0.00e+00 0.00e+00 0.00e+00
8.68e+10 4.30e+08 4.60e+08 3.23e+08 4.67e-02
1.01e+11 5.36e+08 1.11e+08 2.21e+08 3.25e-02
1.14e+11 5.85e+08 4.49e+08 1.31e+08 2.84e-02
1.40e+11 4.51e+08 4.42e+08 1.61e+08 1.01e-02
1.31e+11 4.81e+08 3.58e+08 1.56e+08 1.77e-02
1.33e+11 8.14e+08 2.52e+08 0.00e+00 1.00e+00
1.46e+11 4.41e+08 5.07e+08 1.67e+08 4.50e-02
2.07e+11 4.54e+08 9.00e+08 1.99e+08 4.93e-02
2.22e+11 7.35e+08 1.70e+08 0.00e+00 1.00e+00
1.32e+11 4.79e+08 1.92e+08 1.98e+08 6.60e-02
2.10e+11 4.59e+08 1.78e+09 7.48e+08 3.63e-02
1.02e+11 6.72e+08 5.48e+08 0.00e+00 1.00e+00
9.65e+10 4.02e+08 3.67e+08 1.69e+08 6.13e-02
7.41e+10 5.13e+08 6.82e+08 1.31e+08 2.84e-02
9.63e+10 3.93e+08 6.57e+08 1.57e+08 1.76e-02
8.67e+10 4.61e+08 1.26e+09 1.41e+08 6.67e-03
8.72e+10 8.81e+08 0.00e+00 0.00e+00 1.00e+00
1.09e+11 5.06e+08 5.62e+08 1.74e+08 2.85e-02
8.58e+10 3.93e+08 4.10e+08 2.91e+08 9.26e-02
6.86e+10 8.99e+08 0.00e+00 0.00e+00 0.00e+00
1.08e+11 3.66e+08 1.22e+09 2.39e+08 9.99e-02
1.36e+11 6.29e+08 1.37e+09 0.00e+00 1.00e+00
1.25e+11 5.07e+08 2.01e+08 1.31e+08 4.81e-02
1.49e+11 7.88e+08 5.05e+08 0.00e+00 1.00e+00
1.21e+11 8.94e+08 0.00e+00 0.00e+00 0.00e+00
1.06e+11 4.20e+08 4.61e+08 1.57e+08 3.72e-02
2.16e+11 6.70e+08 4.22e+08 0.00e+00 1.00e+00
2.09e+11 8.91e+08 0.00e+00 0.00e+00 0.00e+00
9.28e+10 4.75e+08 2.10e+08 1.21e+08 3.37e-02
6.79e+10 3.72e+08 1.15e+09 1.20e+08 8.96e-03
1.32e+11 8.87e+08 0.00e+00 0.00e+00 0.00e+00
1.25e+11 8.87e+08 0.00e+00 0.00e+00 0.00e+00
1.41e+11 4.64e+08 7.49e+08 3.23e+07 1.00e+00
1.11e+11 4.79e+08 3.01e+08 4.35e+07 1.06e-02
3.48e+11 8.85e+08 0.00e+00 0.00e+00 0.00e+00
1.12e+11 3.94e+08 3.94e+08 2.16e+08 5.67e-02
1.36e+11 6.43e+08 4.81e+08 0.00e+00 1.00e+00
1.31e+11 4.44e+08 3.99e+08 1.51e+08 3.65e-02
1.44e+11 6.62e+08 2.10e+08 0.00e+00 1.00e+00
8.72e+10 3.67e+08 6.24e+08 1.82e+08 3.05e-02
3.17e+10 8.82e+08 0.00e+00 0.00e+00 0.00e+00
9.95e+10 8.81e+08 0.00e+00 0.00e+00 0.00e+00
1.39e+11 7.16e+08 9.47e+08 0.00e+00 1.00e+00
1.85e+11 8.79e+08 0.00e+00 0.00e+00 0.00e+00
9.19e+10 5.59e+08 1.61e+08 2.23e+08 6.64e-02
1.45e+11 8.45e+08 0.00e+00 0.00e+00 1.00e+00
1.20e+11 5.23e+08 4.18e+08 2.21e+08 1.23e-01
1.44e+11 8.72e+08 0.00e+00 0.00e+00 0.00e+00
1.27e+11 4.50e+08 6.99e+08 0.00e+00 1.00e+00
1.79e+11 4.97e+08 5.22e+08 4.16e+07 3.19e-03
1.13e+11 3.74e+08 1.54e+09 1.41e+07 2.54e-03
1.00e+11 6.25e+08 3.80e+07 1.93e+08 4.49e-02
1.04e+11 8.40e+08 0.00e+00 0.00e+00 1.00e+00
9.10e+10 8.64e+08 0.00e+00 0.00e+00 0.00e+00
1.07e+11 3.78e+08 4.36e+08 8.79e+07 2.81e-02
1.74e+11 5.18e+08 5.13e+08 8.04e+07 1.74e-02
1.35e+11 3.63e+08 7.75e+08 6.66e+06 1.07e-03
1.54e+11 8.61e+08 0.00e+00 0.00e+00 0.00e+00
9.67e+10 4.42e+08 4.86e+08 1.64e+08 2.63e-02
1.85e+11 5.32e+08 7.74e+08 0.00e+00 1.00e+00
2.41e+11 8.39e+08 1.08e+09 1.09e+08 1.00e+00
8.84e+10 8.14e+08 0.00e+00 0.00e+00 1.00e+00
9.66e+10 7.96e+08 0.00e+00 0.00e+00 1.00e+00
1.51e+11 4.13e+08 3.22e+08 1.99e+08 5.76e-02
1.44e+11 6.03e+08 3.85e+08 0.00e+00 1.00e+00
1.42e+11 8.53e+08 0.00e+00 0.00e+00 0.00e+00
8.32e+10 3.89e+08 2.93e+08 1.25e+08 2.17e-02
1.06e+11 5.02e+08 2.05e+08 1.06e+08 9.33e-03
1.39e+11 6.76e+08 1.46e+09 0.00e+00 1.00e+00
9.59e+10 4.44e+08 1.72e+09 9.34e+06 1.00e+00
1.42e+11 8.50e+08 0.00e+00 0.00e+00 0.00e+00
1.14e+11 4.10e+08 1.36e+09 0.00e+00 1.00e+00
1.16e+11 3.89e+08 2.62e+08 1.89e+08 3.75e-02
1.63e+11 8.47e+08 0.00e+00 0.00e+00 0.00e+00
1.81e+11 8.47e+08 0.00e+00 0.00e+00 0.00e+00
8.38e+10 8.46e+08 0.00e+00 0.00e+00 0.00e+00
1.12e+11 5.11e+08 1.39e+09 3.00e+07 1.00e+00
1.01e+11 7.22e+08 1.73e+08 0.00e+00 1.00e+00
1.08e+11 4.70e+08 9.01e+07 2.45e+08 8.80e-02
4.25e+10 8.39e+08 0.00e+00 0.00e+00 0.00e+00
1.93e+11 8.37e+08 2.89e+08 0.00e+00 0.00e+00
1.30e+11 5.24e+08 1.40e+08 1.45e+08 3.51e-02
2.74e+11 4.41e+08 4.74e+08 2.02e+08 3.32e-02
1.34e+11 8.07e+08 9.49e+07 0.00e+00 1.00e+00
8.84e+10 8.22e+08 0.00e+00 0.00e+00 0.00e+00
8.21e+10 4.18e+08 5.33e+08 1.15e+08 1.62e-02
2.32e+11 4.45e+08 2.09e+08 1.37e+08 2.74e-02
1.02e+11 4.61e+08 1.54e+08 1.42e+08 5.87e-02
1.51e+11 5.60e+08 4.33e+08 0.00e+00 1.00e+00
1.51e+11 7.96e+08 1.93e+08 0.00e+00 1.00e+00
6.41e+10 4.01e+08 1.15e+09 1.39e+08 2.66e-02
1.10e+11 5.73e+08 4.41e+08 0.00e+00 1.00e+00
1.70e+11 7.35e+08 1.53e+08 0.00e+00 1.00e+00
8.04e+10 5.39e+08 6.76e+08 0.00e+00 1.00e+00
1.79e+11 7.18e+08 1.41e+08 0.00e+00 1.00e+00
1.09e+11 5.81e+08 3.19e+08 0.00e+00 1.00e+00
1.07e+11 5.29e+08 1.08e+09 4.83e+07 1.00e+00
1.41e+11 4.62e+08 4.38e+08 8.54e+07 6.12e-03
9.35e+10 7.44e+08 8.52e+07 0.00e+00 1.00e+00
1.13e+11 7.20e+08 5.93e+07 0.00e+00 1.00e+00
1.11e+11 5.28e+08 5.63e+08 0.00e+00 1.00e+00
1.57e+11 6.41e+08 1.79e+08 0.00e+00 1.00e+00
1.35e+11 5.36e+08 7.52e+08 0.00e+00 1.00e+00
1.10e+11 6.32e+08 7.51e+08 0.00e+00 1.00e+00
1.15e+11 5.07e+08 4.07e+08 0.00e+00 1.00e+00
1.26e+11 6.64e+08 4.55e+08 0.00e+00 1.00e+00
5.03e+10 8.02e+08 0.00e+00 0.00e+00 0.00e+00
9.12e+10 4.01e+08 3.16e+08 1.87e+08 4.79e-02
1.18e+11 4.68e+08 4.25e+08 2.45e+08 8.72e-02
6.62e+10 7.98e+08 0.00e+00 0.00e+00 0.00e+00
1.05e+11 5.63e+08 2.26e+08 0.00e+00 1.00e+00
1.09e+11 4.09e+08 4.39e+08 1.58e+08 5.85e-02
1.82e+11 4.48e+08 7.84e+07 2.50e+08 8.88e-02
1.77e+11 7.96e+08 0.00e+00 0.00e+00 0.00e+00
7.97e+10 4.88e+08 9.45e+08 0.00e+00 1.00e+00
1.30e+11 4.11e+08 1.55e+08 2.11e+08 7.58e-02
9.22e+10 4.07e+08 8.45e+08 6.31e+07 2.46e-03
1.14e+11 4.28e+08 2.91e+08 8.28e+07 1.86e-02
1.34e+11 7.65e+08 1.94e+07 0.00e+00 1.00e+00
2.18e+11 7.87e+08 0.00e+00 0.00e+00 0.00e+00
1.17e+11 5.04e+08 2.99e+08 0.00e+00 1.00e+00
1.94e+11 7.86e+08 1.84e+09 2.57e+08 0.00e+00
1.33e+11 7.85e+08 0.00e+00 0.00e+00 0.00e+00
8.39e+10 7.84e+08 0.00e+00 0.00e+00 0.00e+00
2.39e+11 7.84e+08 0.00e+00 0.00e+00 0.00e+00
7.73e+10 5.22e+08 1.37e+08 9.84e+07 3.07e-03
1.22e+11 5.48e+08 1.48e+08 4.11e+07 4.23e-03
8.16e+10 7.82e+08 0.00e+00 0.00e+00 0.00e+00
1.97e+11 4.46e+08 5.53e+08 1.84e+08 7.74e-02
1.30e+11 6.20e+08 1.57e+08 0.00e+00 1.00e+00
1.13e+11 5.98e+08 2.58e+08 0.00e+00 1.00e+00
1.24e+11 3.72e+08 2.73e+08 1.38e+08 4.11e-02
8.07e+10 5.52e+08 1.59e+08 0.00e+00 1.00e+00
1.28e+11 7.18e+08 1.73e+07 0.00e+00 1.00e+00
8.10e+10 7.50e+08 1.60e+08 0.00e+00 1.00e+00
1.20e+11 3.83e+08 2.91e+08 2.69e+08 5.43e-02
9.48e+10 4.13e+08 4.43e+08 7.18e+07 9.55e-03
8.86e+10 5.16e+08 2.91e+08 9.88e+07 9.00e-03
7.70e+10 5.61e+08 4.80e+07 1.35e+08 2.41e-02
8.15e+10 7.63e+08 0.00e+00 0.00e+00 0.00e+00
1.28e+11 7.62e+08 0.00e+00 0.00e+00 0.00e+00
1.38e+11 7.62e+08 0.00e+00 0.00e+00 0.00e+00
9.30e+10 3.79e+08 2.28e+08 1.41e+08 4.51e-02
7.26e+10 4.79e+08 4.25e+08 8.14e+07 1.49e-02
9.12e+10 5.41e+08 4.90e+08 0.00e+00 1.00e+00
1.44e+11 4.94e+08 4.11e+08 0.00e+00 1.00e+00
8.60e+10 5.08e+08 1.48e+08 1.75e+08 3.37e-02
1.17e+11 5.25e+08 6.63e+07 1.36e+08 1.94e-02
1.08e+11 7.35e+08 2.17e+08 0.00e+00 1.00e+00
6.67e+10 4.32e+08 4.40e+08 7.41e+07 1.40e-02
1.59e+11 7.51e+08 0.00e+00 0.00e+00 0.00e+00
1.42e+11 5.88e+08 1.37e+08 0.00e+00 1.00e+00
8.33e+10 4.49e+08 2.86e+08 1.21e+08 1.43e-02
8.59e+10 6.00e+08 6.20e+08 0.00e+00 1.00e+00
1.30e+11 5.89e+08 2.23e+08 0.00e+00 1.00e+00
1.05e+11 4.52e+08 2.56e+08 1.28e+08 1.86e-02
2.04e+11 6.48e+08 2.23e+09 4.87e+08 1.00e+00
9.93e+10 4.26e+08 1.64e+08 1.33e+08 1.78e-02
7.09e+10 7.45e+08 0.00e+00 0.00e+00 0.00e+00
7.90e+10 7.44e+08 0.00e+00 0.00e+00 0.00e+00
1.75e+11 5.10e+08 6.65e+08 0.00e+00 1.00e+00
1.52e+11 3.93e+08 6.70e+08 5.20e+07 9.44e-03
8.58e+10 3.96e+08 4.03e+08 1.63e+08 3.37e-02
1.40e+11 7.37e+08 0.00e+00 0.00e+00 0.00e+00
